University Admission year,Gender,Age,H.S.C passing year,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,How many hour do you spent daily on your skill development?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?,Status of your English language proficiency_Basic,Status of your English language proficiency_Intermediate,What is your relationship status?_Married,What is your relationship status?_Relationship,What is your relationship status?_Single,Creditos_Normalizados,Semestres_Reales,Semestres_Teoricos,Semestres_Extra
2022,1,19,2020,2,1,1,2,1,0,1,1,1,88,0,0,1,2,0,0,0,15.650,0,15.650,11,40000,False,True,False,False,True,17.145,4,1,3
2022,1,20,2020,2,1,0,3,2,1,1,1,2,100,0,0,1,1,0,1,0,19.250,0,19.250,12,30000,False,True,False,False,True,18.703,4,1,3
2022,1,21,2020,2,1,1,4,2,1,1,1,1,100,0,0,1,1,1,0,1,18.000,0,18.000,11,35000,False,True,False,False,True,17.145,4,1,3
2022,0,18,2020,2,1,0,2,2,1,1,1,1,100,0,0,1,1,1,0,0,17.700,0,17.700,11,14000,False,True,False,False,True,17.145,4,1,3
2022,1,20,2020,2,1,0,1,1,0,1,1,4,88,0,0,0,3,0,1,0,17.700,0,17.750,11,62488,True,False,False,False,True,17.145,4,1,3
2022,1,19,2020,2,0,0,3,2,1,1,1,4,95,1,0,0,6,0,1,0,10.500,0,10.500,12,10000,False,True,False,False,True,18.703,4,1,3
2022,1,20,2020,2,1,0,3,2,0,1,1,5,90,0,0,1,1,1,1,0,12.500,0,12.500,12,25000,True,False,False,False,True,18.703,4,1,3
2019,1,24,2017,11,1,0,7,1,0,1,1,1,90,0,0,0,5,1,1,0,16.550,0,18.800,139,30000,False,True,False,True,False,216.648,10,10,0
2022,1,21,2020,2,0,0,1,2,1,1,1,4,85,0,0,1,0,0,1,0,18.750,0,18.750,12,50000,False,False,False,False,True,18.703,4,1,3
2021,1,21,2020,2,1,0,6,3,1,1,1,2,98,0,0,1,3,0,1,1,18.500,0,18.500,13,25000,False,True,False,False,True,20.262,6,1,5
2021,1,21,2020,2,0,0,3,3,1,1,1,1,97,0,0,1,3,0,1,1,17.500,0,17.500,13,33000,False,True,False,False,True,20.262,6,1,5
2020,0,20,2019,2,1,1,3,2,0,1,1,4,90,1,0,0,2,0,0,0,18.500,0,18.500,11,60000,True,False,False,False,True,17.145,8,1,7
2022,1,20,2020,2,1,0,3,1,0,1,1,3,70,1,1,1,2,0,1,0,16.200,0,16.200,11,40000,True,False,False,False,True,17.145,4,1,3
2019,0,22,2018,11,0,1,2,1,0,1,1,2,99,1,0,0,1,0,0,0,11.500,0,14.000,113,60000,False,True,False,False,True,176.124,10,8,2
2019,0,22,2018,12,0,0,2,1,0,1,0,3,70,0,0,0,2,0,0,0,19.350,0,18.000,141,70000,False,True,False,False,False,219.766,10,10,0
2020,1,22,2020,3,1,1,3,2,0,1,1,4,37,0,0,1,1,1,0,0,16.200,1,17.500,27,25000,False,True,False,False,True,42.083,8,2,6
2021,1,19,2020,2,0,0,3,2,0,1,0,3,85,0,0,0,2,0,0,0,18.250,0,18.250,11,62488,True,False,False,False,True,17.145,6,1,5
2021,1,21,2019,3,1,0,4,2,0,1,1,3,80,0,0,1,2,1,1,0,17.600,0,17.500,21,25000,False,True,False,False,True,32.731,6,2,4
2022,1,20,2020,2,1,0,3,1,0,1,1,2,95,0,0,0,4,0,1,0,13.650,0,13.650,11,21000,True,False,False,False,True,17.145,4,1,3
2021,1,24,2020,3,1,0,3,2,0,1,1,1,90,0,0,1,2,0,0,0,18.950,0,19.400,23,13000,True,False,False,False,True,35.848,6,2,4
2019,0,23,2016,11,1,0,2,1,0,1,1,2,70,0,0,0,0,0,1,0,19.800,0,19.550,116,30000,True,False,False,False,False,180.800,10,8,2
2022,0,20,2021,2,0,1,5,2,1,1,1,2,90,1,0,1,1,0,0,0,15.750,0,15.750,11,60000,True,False,False,False,True,17.145,4,1,3
2022,0,21,2020,2,0,1,7,2,0,1,0,1,100,0,0,0,2,1,0,1,17.000,0,17.000,12,15000,False,True,False,False,True,18.703,4,1,3
2019,0,22,2018,11,0,1,2,2,1,1,1,1,90,0,0,0,2,0,0,0,17.450,0,16.950,126,20000,False,True,False,False,True,196.386,10,9,1
2022,1,23,2020,2,0,1,6,2,1,1,1,1,100,0,0,0,2,1,0,0,19.250,0,19.250,12,30000,False,True,False,False,True,18.703,4,1,3
2020,1,21,2018,8,0,1,4,2,0,1,1,1,90,1,0,0,2,1,0,0,10.100,0,12.000,71,35000,False,True,False,False,True,110.662,8,5,3
2021,0,26,2014,3,1,0,5,3,0,1,1,3,50,0,0,0,2,0,0,0,19.450,0,16.900,23,80000,True,False,True,False,False,35.848,6,2,4
2022,1,22,2020,2,1,1,2,1,1,1,1,2,90,0,0,1,3,0,0,0,19.650,0,19.650,12,55000,False,True,False,False,True,18.703,4,1,3
2021,0,20,2020,2,0,1,5,2,0,1,1,2,99,0,0,0,1,0,0,0,19.500,0,19.500,11,20000,True,False,False,False,True,17.145,6,1,5
2022,1,20,2020,2,1,1,3,3,0,1,1,3,95,1,0,1,1,0,1,0,17.350,0,17.350,12,30000,False,True,False,False,True,18.703,4,1,3
2022,0,20,2019,2,0,1,2,2,0,1,1,2,90,0,0,1,1,1,0,0,18.500,0,18.500,12,30000,False,True,False,False,True,18.703,4,1,3
2022,1,20,2020,2,1,1,4,1,0,1,1,2,100,0,0,0,2,1,0,1,17.250,0,17.250,11,20000,False,True,False,False,True,17.145,4,1,3
2022,1,22,2020,2,1,1,3,2,0,1,1,2,98,1,0,1,1,0,0,0,18.650,0,18.650,11,100000,False,True,False,False,True,17.145,4,1,3
2021,1,21,2019,3,1,1,4,4,1,1,1,2,95,0,0,1,3,1,1,1,18.650,1,18.400,26,35000,False,True,False,False,True,40.524,6,2,4
2022,0,22,2020,2,1,1,3,2,1,1,1,1,95,0,0,1,2,0,1,0,18.250,0,18.250,11,20000,False,True,False,False,True,17.145,4,1,3
2022,0,21,2020,2,1,1,4,2,0,1,1,3,100,0,0,1,2,0,0,0,17.250,0,17.250,11,35000,True,False,False,False,True,17.145,4,1,3
2022,1,21,2020,2,1,1,4,2,0,1,1,3,100,0,0,1,2,0,1,0,12.900,0,12.900,11,35000,True,False,False,False,True,17.145,4,1,3
2021,0,20,2020,3,1,0,4,2,1,1,0,2,98,1,0,1,5,0,1,1,9.350,0,17.500,32,20000,False,False,False,False,True,49.876,6,3,3
2020,1,21,2019,7,0,0,1,1,0,1,1,2,93,0,0,0,1,0,0,0,13.400,0,15.750,77,40000,False,True,False,False,True,120.014,8,6,2
2020,0,20,2019,7,1,1,4,2,1,1,1,1,98,0,0,1,3,1,0,0,19.800,0,19.950,76,25000,False,True,False,False,True,118.455,8,6,2
2019,1,22,2019,8,1,1,4,2,1,1,1,1,90,0,0,0,2,0,0,1,18.400,0,18.650,84,62488,False,True,False,False,True,130.924,10,6,4
2019,1,20,2019,9,1,0,5,2,0,1,1,10,50,1,0,0,2,1,1,0,16.750,0,11.500,90,50000,True,False,True,False,False,140.276,10,7,3
2019,1,22,2017,9,0,1,4,2,0,1,1,4,90,0,0,1,6,1,0,0,10.200,0,14.300,93,50000,False,True,False,False,True,144.952,10,7,3
2020,1,21,2019,8,1,1,0,1,0,1,1,2,95,0,0,0,1,0,0,0,18.700,0,18.350,90,30000,False,False,False,False,True,140.276,8,7,1
2020,0,21,2019,8,0,0,4,2,0,1,1,2,95,0,0,0,1,0,1,0,18.750,0,18.750,110,250000,False,True,False,False,True,171.448,8,8,0
2020,0,22,2018,8,0,0,2,3,0,1,1,1,90,0,0,1,2,0,1,0,16.500,0,16.300,86,50000,False,True,False,False,True,134.041,8,6,2
2019,1,23,2019,8,1,0,5,3,0,1,1,4,98,0,0,1,3,1,1,1,18.600,0,17.250,90,25000,False,True,False,False,True,140.276,10,7,3
2019,1,24,2018,8,0,0,4,2,0,1,1,3,88,0,0,1,2,1,1,0,16.050,0,17.100,85,40000,False,True,False,False,True,132.483,10,6,4
2020,0,21,2018,7,1,1,1,1,0,1,1,3,97,0,0,0,0,1,0,0,18.200,0,18.250,76,60000,False,True,True,False,False,118.455,8,6,2
2020,0,22,2018,8,1,1,3,1,0,1,1,5,90,0,0,0,2,0,0,1,14.300,0,17.100,87,50000,False,False,False,True,False,135.600,8,6,2
2019,1,22,2018,8,1,1,4,2,0,1,1,1,90,0,0,1,2,0,0,0,18.900,0,19.400,93,30000,False,True,False,False,True,144.952,10,7,3
2016,1,24,2014,13,0,1,5,2,0,1,1,5,99,1,0,0,2,1,1,0,13.300,0,13.800,115,50000,True,False,False,False,True,179.241,16,8,8
2020,0,21,2019,8,0,1,2,2,0,1,1,3,90,0,0,0,1,1,0,0,15.200,0,14.350,85,100000,False,False,True,False,False,132.483,8,6,2
2020,1,20,2019,8,0,0,1,1,0,1,1,4,80,0,0,0,1,0,0,0,8.800,0,12.750,64,35000,False,True,False,False,True,99.752,8,5,3
2020,1,22,2019,8,1,1,3,3,1,1,1,2,98,0,0,1,2,0,0,0,15.750,0,18.550,84,5000,False,False,False,False,True,130.924,8,6,2
2020,1,22,2019,8,1,1,2,2,0,1,1,1,100,0,0,1,4,0,1,0,20.000,0,18.100,86,50000,False,True,False,False,True,134.041,8,6,2
2022,0,20,2020,2,0,1,3,1,0,1,1,2,100,0,0,0,3,0,0,0,17.900,0,17.900,14,45000,False,True,False,False,True,21.821,4,1,3
2022,1,21,2019,1,0,1,6,2,0,1,1,2,88,0,0,0,2,1,0,1,17.000,0,17.000,11,30000,False,True,False,False,True,17.145,4,1,3
2020,1,22,2019,8,0,1,2,1,1,1,1,16,78,1,0,0,2,0,0,1,12.200,0,13.850,76,30000,False,False,False,False,True,118.455,8,6,2
2020,1,22,2019,7,1,1,6,3,1,1,1,1,97,0,0,0,1,1,0,0,19.700,0,19.550,75,40000,False,False,False,False,True,116.897,8,6,2
2018,1,24,2016,10,1,0,3,1,0,1,1,1,80,0,0,1,0,1,1,1,15.000,0,14.250,90,50000,False,True,False,False,True,140.276,12,7,5
2020,0,21,2019,8,1,1,1,1,0,1,1,3,85,0,0,0,1,0,0,1,16.600,0,16.350,88,50000,False,True,False,False,False,137.159,8,7,1
2022,1,22,2020,2,1,1,2,1,0,1,1,5,90,0,0,1,2,0,0,0,14.000,0,14.000,11,30000,True,False,False,False,True,17.145,4,1,3
2020,0,22,2018,6,0,0,3,2,0,1,1,3,99,0,0,1,2,1,1,0,16.950,0,16.650,70,40000,False,True,False,False,True,109.103,8,5,3
2022,1,20,2020,2,0,0,1,1,1,1,0,2,95,0,0,1,1,1,1,0,20.000,0,20.000,12,40000,False,True,False,False,True,18.703,4,1,3
2017,0,26,2013,11,1,1,1,1,1,1,1,1,100,0,0,1,2,0,0,0,16.000,0,17.200,117,40000,False,True,True,False,False,182.359,14,9,5
2020,0,21,2019,7,1,0,2,2,0,1,1,2,88,0,0,1,1,1,1,0,16.550,0,14.500,70,20000,False,True,False,False,True,109.103,8,5,3
2018,1,23,2017,14,0,1,5,2,1,0,1,4,85,1,0,1,1,1,0,0,14.800,0,15.300,136,20000,False,True,False,False,True,211.972,12,10,2
2022,1,20,2020,2,1,1,3,2,0,1,1,4,100,0,0,0,2,0,0,0,18.400,0,18.400,11,35000,True,False,False,False,True,17.145,4,1,3
2022,0,20,2018,2,0,1,4,2,1,1,1,6,100,0,0,1,2,1,0,0,18.900,0,18.900,11,4000,True,False,False,False,True,17.145,4,1,3
2020,1,21,2019,7,1,0,4,3,0,1,1,1,95,0,0,0,3,1,1,1,19.350,0,18.400,86,15000,False,True,False,False,True,134.041,8,6,2
2021,1,21,2019,4,1,1,10,2,0,1,1,2,95,1,1,0,2,0,0,0,13.400,0,12.350,25,40000,True,False,False,False,True,38.966,6,2,4
2022,1,21,2020,2,1,1,3,2,0,1,1,2,90,0,0,1,1,0,0,0,19.500,0,19.500,11,20000,False,True,False,False,True,17.145,4,1,3
2018,1,24,2017,13,0,0,2,1,1,1,1,2,90,0,0,0,4,0,0,0,13.250,0,14.850,130,62488,False,False,False,False,False,202.621,12,9,3
2020,1,22,2019,8,0,0,2,1,0,1,1,3,87,0,0,0,1,0,1,0,16.450,0,18.250,100,100000,False,True,False,False,True,155.862,8,7,1
2020,0,20,2019,8,0,1,3,2,1,1,1,2,97,0,0,1,2,1,0,0,15.700,0,18.100,95,48400,False,True,False,False,True,148.069,8,7,1
2017,1,24,2016,17,0,0,4,2,0,1,1,8,80,1,1,1,10,0,0,1,15.750,0,16.950,140,30000,False,True,False,False,True,218.207,14,10,4
2020,0,21,2019,8,1,1,2,2,1,1,1,2,100,0,0,1,3,0,0,0,17.300,0,17.750,88,80000,False,True,False,False,True,137.159,8,7,1
2020,0,22,2019,8,0,0,1,1,1,1,1,3,99,0,0,1,0,0,0,0,16.600,0,15.850,85,40000,False,True,False,False,True,132.483,8,6,2
2020,0,21,2019,7,1,1,3,1,0,1,1,4,95,0,0,0,2,0,0,0,16.050,0,16.800,76,25000,False,True,False,False,True,118.455,8,6,2
2022,1,19,2020,2,1,0,5,2,0,1,1,2,100,0,0,1,4,0,1,0,19.650,0,19.650,11,15000,True,False,False,False,True,17.145,4,1,3
2019,1,24,2017,11,0,0,6,2,0,1,1,1,90,0,0,0,3,0,0,0,19.700,0,18.800,130,40000,False,True,False,False,True,202.621,10,9,1
2021,0,22,2021,3,0,0,4,2,1,1,1,3,95,1,0,1,2,1,1,0,14.350,0,11.550,24,200000,False,True,False,False,True,37.407,6,2,4
2021,1,21,2020,5,0,0,3,3,0,1,1,2,100,0,0,1,2,0,1,0,16.550,0,16.350,49,30000,True,False,False,False,True,76.372,6,4,2
2022,0,19,2020,2,1,1,5,2,1,1,1,1,99,0,0,1,1,1,0,0,20.000,1,20.000,11,35000,False,True,False,False,True,17.145,4,1,3
2022,1,20,2020,2,1,0,0,0,0,1,1,4,100,0,0,0,1,0,1,0,20.000,0,20.000,12,20000,True,False,False,False,True,18.703,4,1,3
2021,1,20,2020,3,1,0,1,1,1,1,1,2,75,1,0,1,1,0,1,1,10.400,0,13.400,20,50000,False,True,False,False,True,31.172,6,2,4
2021,0,22,2020,3,0,1,6,2,0,1,1,3,80,1,0,1,2,0,0,0,13.100,0,13.200,18,5000,True,False,False,False,True,28.055,6,2,4
2022,1,19,2020,1,1,1,2,1,0,1,1,8,100,0,0,1,2,1,1,0,19.450,0,19.450,12,35000,True,False,False,False,True,18.703,4,1,3
2018,0,23,2016,14,0,1,2,1,0,1,1,8,70,1,0,1,1,0,0,0,13.750,0,14.400,111,70000,False,False,False,True,False,173.007,12,8,4
2020,1,22,2018,8,0,0,5,2,1,0,1,2,98,0,0,0,3,0,0,0,20.000,0,19.850,87,30000,False,True,False,False,True,135.600,8,6,2
2020,1,22,2018,8,1,0,3,2,1,1,1,2,95,0,0,0,2,0,1,0,17.850,0,17.850,90,40000,False,True,False,False,True,140.276,8,7,1
2020,0,22,2018,8,1,0,2,1,0,1,1,2,98,0,0,1,0,0,1,1,15.950,0,17.050,90,62488,False,True,False,False,True,140.276,8,7,1
2019,1,23,2018,11,1,0,8,2,0,1,1,2,99,0,0,0,3,0,1,0,18.000,0,19.500,130,24000,False,True,False,False,True,202.621,10,9,1
2020,0,20,2019,7,0,1,6,2,0,1,1,6,85,1,0,1,3,0,0,0,14.400,0,14.400,68,100000,False,True,False,False,True,105.986,8,5,3
2022,1,20,2020,2,1,0,3,2,0,1,0,6,90,1,0,1,2,0,1,0,13.700,0,13.700,23,20000,True,False,False,False,True,35.848,4,2,2
2021,0,20,2019,3,0,1,5,3,0,1,0,3,50,1,0,0,3,0,0,0,7.050,0,12.750,25,10000,True,False,False,False,True,38.966,6,2,4
2019,0,22,2017,11,0,0,5,2,0,1,1,3,100,0,0,1,2,0,1,0,17.100,0,16.600,122,40000,False,True,False,False,True,190.152,10,9,1
2019,0,22,2017,11,0,0,5,2,0,1,1,3,99,0,0,1,2,0,1,0,15.500,0,15.400,118,40000,False,True,False,False,True,183.917,10,9,1
2020,1,21,2019,8,1,0,2,1,1,1,1,1,90,0,0,0,2,0,1,0,19.800,0,19.300,87,120000,False,False,False,False,True,135.600,8,6,2
2022,1,20,2020,2,1,0,3,2,1,1,1,2,70,0,0,1,1,0,1,0,16.450,0,16.450,11,40000,False,True,False,False,True,17.145,4,1,3
2022,0,22,2017,1,1,1,3,3,0,1,1,3,100,0,0,0,2,0,0,0,18.750,0,18.750,12,50000,True,False,False,False,True,18.703,4,1,3
2020,0,21,2019,8,1,0,5,2,0,1,1,2,100,0,0,1,2,0,1,0,18.300,0,19.000,87,50000,False,True,False,False,True,135.600,8,6,2
2022,0,20,2019,1,1,1,2,3,0,1,1,1,97,0,0,1,2,1,0,0,0.000,0,0.000,0,45000,True,False,False,False,True,0.000,4,0,4
2019,1,21,2019,8,1,0,4,2,0,1,1,1,90,0,0,1,2,0,1,0,19.400,0,18.550,92,30000,False,True,False,False,True,143.393,10,7,3
2020,1,22,2018,8,1,1,2,1,1,1,1,1,90,0,0,0,2,1,1,0,20.000,0,19.450,75,30000,False,True,False,False,True,116.897,8,6,2
2019,1,21,2018,8,1,1,2,2,0,0,1,3,90,0,0,1,2,1,1,0,18.200,0,17.100,100,18000,False,True,False,False,True,155.862,10,7,3
2018,1,25,2016,13,1,1,2,2,1,1,1,3,90,1,1,1,2,0,0,0,12.000,0,12.050,86,50000,False,True,False,False,True,134.041,12,6,6
2021,0,20,2020,2,0,0,2,1,0,1,0,3,90,0,0,0,2,1,1,1,13.350,0,13.350,12,25000,True,False,False,False,True,18.703,6,1,5
2021,0,22,2018,2,1,0,4,2,0,1,1,3,80,1,0,1,3,0,0,1,14.300,0,14.300,15,50000,True,False,True,False,False,23.379,6,2,4
2021,1,20,2020,3,1,0,1,1,1,1,1,2,80,0,0,0,1,1,1,1,13.150,0,15.350,27,25000,False,True,False,False,True,42.083,6,2,4
2020,0,21,2018,8,0,1,3,2,1,1,1,1,96,0,0,1,2,0,0,1,17.400,0,18.700,87,20000,False,True,False,False,True,135.600,8,6,2
2022,1,19,2020,2,1,1,1,1,0,1,1,4,99,0,0,0,1,0,0,0,18.750,0,18.750,12,30000,False,True,False,False,True,18.703,4,1,3
2019,1,21,2019,8,1,1,2,1,0,1,1,1,95,0,0,1,2,1,0,0,19.700,0,19.400,90,30000,False,True,False,False,True,140.276,10,7,3
2022,0,21,2019,1,1,1,2,1,0,1,0,5,100,0,0,1,1,0,0,0,0.000,0,0.000,0,40000,False,True,False,False,True,0.000,4,0,4
2022,0,20,2020,1,1,0,2,1,0,1,1,2,99,0,0,1,2,0,0,0,20.000,0,20.000,13,62488,True,False,False,False,True,20.262,4,1,3
2020,0,21,2018,8,1,0,2,2,0,1,1,2,80,0,0,1,1,0,0,1,17.500,0,18.150,87,90000,False,True,False,False,False,135.600,8,6,2
2022,1,19,2020,2,1,0,3,1,1,1,1,2,85,0,0,0,1,0,0,0,9.550,0,8.750,6,300000,True,False,False,False,True,9.352,4,1,3
2022,1,20,2021,2,1,1,2,2,0,1,1,1,90,0,0,0,1,0,0,0,19.250,0,19.250,11,30000,True,False,False,False,True,17.145,4,1,3
2020,1,22,2019,8,0,1,1,1,0,1,1,2,95,0,0,1,2,1,1,0,9.850,0,13.850,85,40000,True,False,False,False,True,132.483,8,6,2
2022,1,20,2020,2,1,1,2,1,0,1,1,2,98,0,0,1,3,0,0,0,17.550,0,17.550,11,40000,False,True,False,False,True,17.145,4,1,3
2022,1,21,2019,2,0,0,3,2,0,1,1,2,95,0,0,1,2,0,1,0,19.250,0,19.250,11,20000,True,False,False,False,True,17.145,4,1,3
2022,0,20,2020,2,1,1,3,3,0,1,1,5,90,0,0,1,2,0,0,0,20.000,0,20.000,11,50000,True,False,False,False,True,17.145,4,1,3
2022,1,19,2020,2,0,0,4,2,0,1,1,1,90,0,0,1,1,0,1,0,16.050,0,16.050,11,40000,True,False,False,False,True,17.145,4,1,3
2020,0,22,2019,8,1,0,3,2,0,1,1,2,95,0,0,1,2,1,0,0,15.750,0,18.250,84,50000,False,True,False,False,True,130.924,8,6,2
2022,1,21,2020,2,1,0,4,3,0,1,1,1,80,1,1,1,1,1,1,1,15.500,0,15.500,14,20000,True,False,False,True,False,21.821,4,1,3
2019,1,23,2016,10,1,0,1,1,0,1,1,2,90,0,0,1,3,0,1,0,16.100,0,17.350,95,13500,False,True,False,False,True,148.069,10,7,3
2021,0,22,2019,3,1,1,3,2,0,1,1,4,70,0,0,0,2,0,0,0,17.600,0,18.850,23,25000,False,True,False,False,True,35.848,6,2,4
2021,0,20,2020,3,1,0,2,2,0,1,1,2,85,0,0,1,1,0,0,0,16.200,0,16.600,23,80000,False,True,False,False,True,35.848,6,2,4
2019,1,23,2017,11,0,1,10,3,0,1,1,2,90,0,0,0,4,1,1,1,19.700,1,19.750,126,25000,False,True,False,False,True,196.386,10,9,1
2020,0,22,2018,8,0,0,4,1,1,1,1,7,80,0,0,0,1,1,0,0,12.500,0,14.250,90,70000,False,True,False,False,True,140.276,8,7,1
2020,0,21,2018,8,0,1,3,1,0,1,1,3,88,0,0,0,5,0,1,1,13.250,0,14.250,70,35000,True,False,False,False,True,109.103,8,5,3
2021,1,20,2020,2,1,1,1,4,1,1,0,6,80,0,0,0,1,0,0,0,14.550,0,14.550,11,25000,False,True,False,False,True,17.145,6,1,5
2015,1,26,2014,22,0,1,5,4,0,1,1,1,100,1,1,1,1,0,1,0,16.100,0,14.150,103,25000,False,True,False,False,True,160.538,18,8,10
2020,1,21,2019,7,1,1,1,1,0,1,1,1,100,0,0,0,1,1,0,0,18.350,0,17.400,75,62488,True,False,False,False,True,116.897,8,6,2
2022,0,21,2019,2,1,0,1,2,0,1,1,2,99,0,0,0,2,0,1,0,20.000,0,20.000,12,30000,False,True,False,False,True,18.703,4,1,3
2022,1,21,2020,2,1,1,3,1,0,1,1,5,95,0,0,1,1,1,0,0,19.600,0,19.600,12,35000,True,False,False,False,True,18.703,4,1,3
2019,1,23,2018,11,0,0,6,2,1,1,1,6,90,0,0,1,5,0,1,0,15.100,0,15.250,123,40000,False,False,False,False,True,191.710,10,9,1
2020,0,21,2019,8,0,1,13,2,1,1,1,1,100,0,0,0,2,0,0,0,18.850,0,18.450,88,5000,False,False,False,False,True,137.159,8,7,1
2021,1,21,2020,4,0,1,2,1,0,1,1,3,96,0,0,1,1,1,0,0,19.450,0,18.500,35,90000,False,True,False,False,True,54.552,6,3,3
2014,0,25,2013,15,0,1,4,3,0,1,1,1,90,1,0,1,2,0,0,0,15.300,0,14.300,140,40000,False,True,True,False,False,218.207,20,10,10
2019,1,21,2019,8,0,1,1,2,1,1,1,4,57,1,0,0,3,1,0,1,18.300,0,15.050,77,45000,False,True,False,False,True,120.014,10,6,4
2020,0,22,2018,8,1,1,3,1,0,1,1,3,100,1,0,1,4,0,1,0,10.750,0,12.700,70,25000,True,False,False,False,True,109.103,8,5,3
2017,1,24,2017,9,1,1,1,1,1,1,1,1,85,0,0,0,2,0,0,0,16.950,0,16.450,90,40000,False,True,False,False,True,140.276,14,7,7
2019,0,22,2018,11,0,0,2,1,0,1,1,2,95,0,0,1,1,0,0,0,18.900,0,17.700,125,60000,False,True,False,False,True,194.828,10,9,1
2017,1,25,2016,16,0,1,6,3,1,1,1,4,90,0,0,1,4,1,0,0,17.550,0,17.550,143,100000,False,True,False,False,True,222.883,14,10,4
2020,1,22,2016,7,0,1,1,1,0,1,1,2,60,0,0,1,1,0,1,1,14.600,0,14.500,58,62488,False,True,False,False,True,90.400,8,4,4
2019,0,21,2019,8,0,1,5,2,0,1,1,3,90,1,0,1,2,1,1,0,10.650,0,12.250,87,40000,False,False,False,False,False,135.600,10,6,4
2020,1,22,2019,7,0,0,2,1,0,1,1,2,80,0,0,0,1,0,1,1,17.000,0,14.000,80,35000,False,True,False,False,True,124.690,8,6,2
2022,0,20,2020,1,1,1,3,2,0,1,1,2,98,0,0,1,1,1,0,0,0.000,0,0.000,0,30000,False,True,False,False,True,0.000,4,0,4
2020,0,21,2019,8,1,1,2,2,0,1,1,1,80,0,0,1,3,1,0,1,17.000,0,17.500,87,40000,False,True,False,False,True,135.600,8,6,2
2021,1,20,2020,4,0,1,1,1,0,1,1,1,100,0,0,1,1,1,0,0,12.950,0,15.050,24,40000,True,False,False,False,True,37.407,6,2,4
2020,0,21,2019,8,1,0,2,1,0,1,1,3,97,0,0,1,1,1,0,0,18.900,0,18.850,87,15000,False,True,False,False,True,135.600,8,6,2
2022,1,20,2020,2,1,1,2,1,1,1,1,10,95,0,0,0,2,0,0,0,8.750,0,8.750,11,30000,True,False,False,False,True,17.145,4,1,3
2020,1,22,2019,7,0,0,0,0,0,1,1,2,98,0,0,0,0,1,1,1,17.000,0,18.250,75,50000,False,True,False,False,True,116.897,8,6,2
2021,0,21,2021,3,1,0,7,2,0,1,1,3,99,1,1,1,1,0,1,0,7.600,0,8.200,8,60000,True,False,False,False,True,12.469,6,1,5
2019,0,22,2018,11,0,1,2,1,0,1,1,4,90,0,0,1,3,1,0,1,18.300,0,16.850,123,60000,False,False,False,False,True,191.710,10,9,1
2020,1,20,2019,8,0,0,1,3,0,1,1,2,90,1,0,0,3,1,1,0,17.500,0,15.600,90,25000,False,True,False,False,True,140.276,8,7,1
2019,0,23,2017,11,0,1,2,1,0,1,1,4,70,0,0,1,2,1,0,0,17.950,0,17.750,123,50000,False,True,False,False,True,191.710,10,9,1
2021,1,20,2019,3,1,0,4,2,0,1,1,3,100,0,0,1,3,0,1,0,15.150,0,15.150,23,7000,True,False,False,False,True,35.848,6,2,4
2020,1,23,2018,8,1,0,2,3,0,1,1,2,90,0,0,1,1,0,1,1,19.700,0,19.500,91,20000,True,False,False,False,True,141.834,8,7,1
2021,1,21,2020,2,1,1,3,2,0,1,1,2,95,0,0,1,3,1,0,0,20.000,0,20.000,12,40000,False,True,False,False,True,18.703,6,1,5
2020,0,22,2019,7,0,1,3,2,0,1,1,4,97,0,0,1,3,0,0,0,17.450,0,17.200,80,45000,False,True,False,False,True,124.690,8,6,2
2020,0,21,2019,8,1,1,1,3,1,1,1,1,90,0,0,1,1,1,0,1,15.000,0,15.500,87,30000,False,True,False,False,True,135.600,8,6,2
2019,1,24,2018,11,0,1,3,2,1,1,1,1,91,0,0,1,6,1,0,0,17.250,0,16.700,117,19000,False,True,False,False,True,182.359,10,9,1
2020,1,20,2019,6,0,0,2,1,0,1,1,4,90,0,0,0,2,0,0,1,17.900,0,17.500,72,50000,False,True,False,False,True,112.221,8,5,3
2019,0,21,2018,11,0,0,4,3,1,1,1,3,80,1,1,1,1,0,0,0,14.800,0,13.050,96,100000,False,False,True,False,False,149.628,10,7,3
2021,0,21,2019,3,1,0,2,1,0,1,1,2,90,0,0,1,1,1,1,0,16.900,0,17.650,24,40000,False,True,False,False,True,37.407,6,2,4
2021,0,20,2020,3,1,0,2,1,0,1,1,3,95,0,0,1,1,1,1,0,15.600,0,15.350,24,50000,False,True,False,False,True,37.407,6,2,4
2018,1,24,2017,13,0,0,3,1,1,1,1,2,98,1,0,1,2,0,1,0,14.300,0,14.400,133,30000,True,False,True,False,False,207.297,12,10,2
2019,0,20,2019,10,0,0,4,2,0,1,1,1,90,0,0,1,1,0,0,0,15.500,0,16.350,88,45000,True,False,False,False,True,137.159,10,7,3
2021,1,23,2020,2,1,1,1,2,0,1,1,1,95,0,0,0,2,0,0,0,19.600,0,19.600,11,20000,False,True,False,False,True,17.145,6,1,5
