Gender,Age,H.S.C passing year,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,How many hour do you spent daily on your skill development?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,What is your monthly family income?,Creditos_Normalizados,Semestres_Teoricos,Semestres_Reales,Semestres_Extra,Status of your English language proficiency_Basic,Status of your English language proficiency_Intermediate,What is your relationship status?_Married,What is your relationship status?_Relationship,What is your relationship status?_Single
1,19,2020,0,0,3,2,0,1,0,3,85,0,0,0,2,0,0,0,18.250,0,18.250,62488,17.100,8,2,-6,True,False,False,False,True
1,21,2019,1,0,4,2,0,1,1,3,80,0,0,1,2,1,1,0,17.600,0,17.500,25000,32.700,8,3,-5,False,True,False,False,True
1,20,2020,1,0,3,1,0,1,1,2,95,0,0,0,4,0,1,0,13.650,0,13.650,21000,17.100,6,2,-4,True,False,False,False,True
1,24,2020,1,0,3,2,0,1,1,1,90,0,0,1,2,0,0,0,18.950,0,19.400,13000,35.800,8,3,-5,True,False,False,False,True
0,23,2016,1,0,2,1,0,1,1,2,70,0,0,0,0,0,1,0,19.800,0,19.550,30000,180.800,12,11,-1,True,False,False,False,False
0,20,2021,0,1,5,2,1,1,1,2,90,1,0,1,1,0,0,0,15.750,0,15.750,60000,17.100,6,2,-4,True,False,False,False,True
0,21,2020,0,1,7,2,0,1,0,1,100,0,0,0,2,1,0,1,17.000,0,17.000,15000,18.700,6,2,-4,False,True,False,False,True
0,22,2018,0,1,2,2,1,1,1,1,90,0,0,0,2,0,0,0,17.450,0,16.950,20000,196.400,12,11,-1,False,True,False,False,True
1,23,2020,0,1,6,2,1,1,1,1,100,0,0,0,2,1,0,0,19.250,0,19.250,30000,18.700,6,2,-4,False,True,False,False,True
1,21,2018,0,1,4,2,0,1,1,1,90,1,0,0,2,1,0,0,10.100,0,12.000,35000,110.700,10,8,-2,False,True,False,False,True
0,26,2014,1,0,5,3,0,1,1,3,50,0,0,0,2,0,0,0,19.450,0,16.900,80000,35.800,8,3,-5,True,False,True,False,False
1,22,2020,1,1,2,1,1,1,1,2,90,0,0,1,3,0,0,0,19.650,0,19.650,55000,18.700,6,2,-4,False,True,False,False,True
0,20,2020,0,1,5,2,0,1,1,2,99,0,0,0,1,0,0,0,19.500,0,19.500,20000,17.100,8,2,-6,True,False,False,False,True
1,20,2020,1,1,3,3,0,1,1,3,95,1,0,1,1,0,1,0,17.350,0,17.350,30000,18.700,6,2,-4,False,True,False,False,True
0,20,2019,0,1,2,2,0,1,1,2,90,0,0,1,1,1,0,0,18.500,0,18.500,30000,18.700,6,2,-4,False,True,False,False,True
1,20,2020,1,1,4,1,0,1,1,2,100,0,0,0,2,1,0,1,17.250,0,17.250,20000,17.100,6,2,-4,False,True,False,False,True
1,22,2020,1,1,3,2,0,1,1,2,98,1,0,1,1,0,0,0,18.650,0,18.650,100000,17.100,6,2,-4,False,True,False,False,True
1,21,2019,1,1,4,4,1,1,1,2,95,0,0,1,3,1,1,1,18.650,1,18.400,35000,40.500,8,3,-5,False,True,False,False,True
0,22,2020,1,1,3,2,1,1,1,1,95,0,0,1,2,0,1,0,18.250,0,18.250,20000,17.100,6,2,-4,False,True,False,False,True
0,21,2020,1,1,4,2,0,1,1,3,100,0,0,1,2,0,0,0,17.250,0,17.250,35000,17.100,6,2,-4,True,False,False,False,True
1,21,2020,1,1,4,2,0,1,1,3,100,0,0,1,2,0,1,0,12.900,0,12.900,35000,17.100,6,2,-4,True,False,False,False,True
0,20,2020,1,0,4,2,1,1,0,2,98,1,0,1,5,0,1,1,9.350,0,17.500,20000,49.900,8,3,-5,False,False,False,False,True
1,21,2019,0,0,1,1,0,1,1,2,93,0,0,0,1,0,0,0,13.400,0,15.750,40000,120.000,10,7,-3,False,True,False,False,True
0,20,2019,1,1,4,2,1,1,1,1,98,0,0,1,3,1,0,0,19.800,0,19.950,25000,118.500,10,7,-3,False,True,False,False,True
1,22,2019,1,1,4,2,1,1,1,1,90,0,0,0,2,0,0,1,18.400,0,18.650,62488,130.900,12,8,-4,False,True,False,False,True
1,20,2019,1,0,5,2,0,1,1,10,50,1,0,0,2,1,1,0,16.750,0,11.500,50000,140.300,12,9,-3,True,False,True,False,False
1,22,2017,0,1,4,2,0,1,1,4,90,0,0,1,6,1,0,0,10.200,0,14.300,50000,145.000,12,9,-3,False,True,False,False,True
1,21,2019,1,1,0,1,0,1,1,2,95,0,0,0,1,0,0,0,18.700,0,18.350,30000,140.300,10,8,-2,False,False,False,False,True
0,21,2019,0,0,4,2,0,1,1,2,95,0,0,0,1,0,1,0,18.750,0,18.750,250000,171.400,10,8,-2,False,True,False,False,True
0,22,2018,0,0,2,3,0,1,1,1,90,0,0,1,2,0,1,0,16.500,0,16.300,50000,134.000,10,8,-2,False,True,False,False,True
1,23,2019,1,0,5,3,0,1,1,4,98,0,0,1,3,1,1,1,18.600,0,17.250,25000,140.300,12,8,-4,False,True,False,False,True
1,24,2018,0,0,4,2,0,1,1,3,88,0,0,1,2,1,1,0,16.050,0,17.100,40000,132.500,12,8,-4,False,True,False,False,True
0,21,2018,1,1,1,1,0,1,1,3,97,0,0,0,0,1,0,0,18.200,0,18.250,60000,118.500,10,7,-3,False,True,True,False,False
0,22,2018,1,1,3,1,0,1,1,5,90,0,0,0,2,0,0,1,14.300,0,17.100,50000,135.600,10,8,-2,False,False,False,True,False
1,22,2018,1,1,4,2,0,1,1,1,90,0,0,1,2,0,0,0,18.900,0,19.400,30000,145.000,12,8,-4,False,True,False,False,True
1,24,2014,0,1,5,2,0,1,1,5,99,1,0,0,2,1,1,0,13.300,0,13.800,50000,179.200,18,13,-5,True,False,False,False,True
0,21,2019,0,1,2,2,0,1,1,3,90,0,0,0,1,1,0,0,15.200,0,14.350,100000,132.500,10,8,-2,False,False,True,False,False
1,20,2019,0,0,1,1,0,1,1,4,80,0,0,0,1,0,0,0,8.800,0,12.750,35000,99.800,10,8,-2,False,True,False,False,True
1,22,2019,1,1,3,3,1,1,1,2,98,0,0,1,2,0,0,0,15.750,0,18.550,5000,130.900,10,8,-2,False,False,False,False,True
1,22,2019,1,1,2,2,0,1,1,1,100,0,0,1,4,0,1,0,20.000,0,18.100,50000,134.000,10,8,-2,False,True,False,False,True
0,20,2020,0,1,3,1,0,1,1,2,100,0,0,0,3,0,0,0,17.900,0,17.900,45000,21.800,6,2,-4,False,True,False,False,True
1,21,2019,0,1,6,2,0,1,1,2,88,0,0,0,2,1,0,1,17.000,0,17.000,30000,17.100,6,1,-5,False,True,False,False,True
1,22,2019,0,1,2,1,1,1,1,16,78,1,0,0,2,0,0,1,12.200,0,13.850,30000,118.500,10,8,-2,False,False,False,False,True
1,22,2019,1,1,6,3,1,1,1,1,97,0,0,0,1,1,0,0,19.700,0,19.550,40000,116.900,10,7,-3,False,False,False,False,True
1,24,2016,1,0,3,1,0,1,1,1,80,0,0,1,0,1,1,1,15.000,0,14.250,50000,140.300,14,10,-4,False,True,False,False,True
0,21,2019,1,1,1,1,0,1,1,3,85,0,0,0,1,0,0,1,16.600,0,16.350,50000,137.200,10,8,-2,False,True,False,False,False
1,22,2020,1,1,2,1,0,1,1,5,90,0,0,1,2,0,0,0,14.000,0,14.000,30000,17.100,6,2,-4,True,False,False,False,True
0,22,2018,0,0,3,2,0,1,1,3,99,0,0,1,2,1,1,0,16.950,0,16.650,40000,109.100,10,6,-4,False,True,False,False,True
1,20,2020,0,0,1,1,1,1,0,2,95,0,0,1,1,1,1,0,20.000,0,20.000,40000,18.700,6,2,-4,False,True,False,False,True
0,26,2013,1,1,1,1,1,1,1,1,100,0,0,1,2,0,0,0,16.000,0,17.200,40000,182.400,16,11,-5,False,True,True,False,False
0,21,2019,1,0,2,2,0,1,1,2,88,0,0,1,1,1,1,0,16.550,0,14.500,20000,109.100,10,7,-3,False,True,False,False,True
1,23,2017,0,1,5,2,1,0,1,4,85,1,0,1,1,1,0,0,14.800,0,15.300,20000,212.000,14,14,0,False,True,False,False,True
1,20,2020,1,1,3,2,0,1,1,4,100,0,0,0,2,0,0,0,18.400,0,18.400,35000,17.100,6,2,-4,True,False,False,False,True
0,20,2018,0,1,4,2,1,1,1,6,100,0,0,1,2,1,0,0,18.900,0,18.900,4000,17.100,6,2,-4,True,False,False,False,True
1,21,2019,1,0,4,3,0,1,1,1,95,0,0,0,3,1,1,1,19.350,0,18.400,15000,134.000,10,7,-3,False,True,False,False,True
1,21,2019,1,1,10,2,0,1,1,2,95,1,1,0,2,0,0,0,13.400,0,12.350,40000,39.000,8,4,-4,True,False,False,False,True
1,21,2020,1,1,3,2,0,1,1,2,90,0,0,1,1,0,0,0,19.500,0,19.500,20000,17.100,6,2,-4,False,True,False,False,True
1,24,2017,0,0,2,1,1,1,1,2,90,0,0,0,4,0,0,0,13.250,0,14.850,62488,202.600,14,13,-1,False,False,False,False,False
1,22,2019,0,0,2,1,0,1,1,3,87,0,0,0,1,0,1,0,16.450,0,18.250,100000,155.900,10,8,-2,False,True,False,False,True
0,20,2019,0,1,3,2,1,1,1,2,97,0,0,1,2,1,0,0,15.700,0,18.100,48400,148.100,10,8,-2,False,True,False,False,True
1,24,2016,0,0,4,2,0,1,1,8,80,1,1,1,10,0,0,1,15.750,0,16.950,30000,218.200,16,17,1,False,True,False,False,True
0,21,2019,1,1,2,2,1,1,1,2,100,0,0,1,3,0,0,0,17.300,0,17.750,80000,137.200,10,8,-2,False,True,False,False,True
0,22,2019,0,0,1,1,1,1,1,3,99,0,0,1,0,0,0,0,16.600,0,15.850,40000,132.500,10,8,-2,False,True,False,False,True
0,21,2019,1,1,3,1,0,1,1,4,95,0,0,0,2,0,0,0,16.050,0,16.800,25000,118.500,10,7,-3,False,True,False,False,True
1,19,2020,1,0,5,2,0,1,1,2,100,0,0,1,4,0,1,0,19.650,0,19.650,15000,17.100,6,2,-4,True,False,False,False,True
1,24,2017,0,0,6,2,0,1,1,1,90,0,0,0,3,0,0,0,19.700,0,18.800,40000,202.600,12,11,-1,False,True,False,False,True
0,22,2021,0,0,4,2,1,1,1,3,95,1,0,1,2,1,1,0,14.350,0,11.550,200000,37.400,8,3,-5,False,True,False,False,True
1,21,2020,0,0,3,3,0,1,1,2,100,0,0,1,2,0,1,0,16.550,0,16.350,30000,76.400,8,5,-3,True,False,False,False,True
0,19,2020,1,1,5,2,1,1,1,1,99,0,0,1,1,1,0,0,20.000,1,20.000,35000,17.100,6,2,-4,False,True,False,False,True
1,20,2020,1,0,0,0,0,1,1,4,100,0,0,0,1,0,1,0,20.000,0,20.000,20000,18.700,6,2,-4,True,False,False,False,True
1,20,2020,1,0,1,1,1,1,1,2,75,1,0,1,1,0,1,1,10.400,0,13.400,50000,31.200,8,3,-5,False,True,False,False,True
0,22,2020,0,1,6,2,0,1,1,3,80,1,0,1,2,0,0,0,13.100,0,13.200,5000,28.100,8,3,-5,True,False,False,False,True
1,19,2020,1,1,2,1,0,1,1,8,100,0,0,1,2,1,1,0,19.450,0,19.450,35000,18.700,6,1,-5,True,False,False,False,True
0,23,2016,0,1,2,1,0,1,1,8,70,1,0,1,1,0,0,0,13.750,0,14.400,70000,173.000,14,14,0,False,False,False,True,False
1,22,2018,0,0,5,2,1,0,1,2,98,0,0,0,3,0,0,0,20.000,0,19.850,30000,135.600,10,8,-2,False,True,False,False,True
1,22,2018,1,0,3,2,1,1,1,2,95,0,0,0,2,0,1,0,17.850,0,17.850,40000,140.300,10,8,-2,False,True,False,False,True
0,22,2018,1,0,2,1,0,1,1,2,98,0,0,1,0,0,1,1,15.950,0,17.050,62488,140.300,10,8,-2,False,True,False,False,True
1,23,2018,1,0,8,2,0,1,1,2,99,0,0,0,3,0,1,0,18.000,0,19.500,24000,202.600,12,11,-1,False,True,False,False,True
0,20,2019,0,1,6,2,0,1,1,6,85,1,0,1,3,0,0,0,14.400,0,14.400,100000,106.000,10,7,-3,False,True,False,False,True
1,20,2020,1,0,3,2,0,1,0,6,90,1,0,1,2,0,1,0,13.700,0,13.700,20000,35.800,6,2,-4,True,False,False,False,True
0,20,2019,0,1,5,3,0,1,0,3,50,1,0,0,3,0,0,0,7.050,0,12.750,10000,39.000,8,3,-5,True,False,False,False,True
0,22,2017,0,0,5,2,0,1,1,3,100,0,0,1,2,0,1,0,17.100,0,16.600,40000,190.200,12,11,-1,False,True,False,False,True
0,22,2017,0,0,5,2,0,1,1,3,99,0,0,1,2,0,1,0,15.500,0,15.400,40000,183.900,12,11,-1,False,True,False,False,True
1,21,2019,1,0,2,1,1,1,1,1,90,0,0,0,2,0,1,0,19.800,0,19.300,120000,135.600,10,8,-2,False,False,False,False,True
1,20,2020,1,0,3,2,1,1,1,2,70,0,0,1,1,0,1,0,16.450,0,16.450,40000,17.100,6,2,-4,False,True,False,False,True
0,22,2017,1,1,3,3,0,1,1,3,100,0,0,0,2,0,0,0,18.750,0,18.750,50000,18.700,6,1,-5,True,False,False,False,True
0,21,2019,1,0,5,2,0,1,1,2,100,0,0,1,2,0,1,0,18.300,0,19.000,50000,135.600,10,8,-2,False,True,False,False,True
0,20,2019,1,1,2,3,0,1,1,1,97,0,0,1,2,1,0,0,0.000,0,0.000,45000,0.000,6,1,-5,True,False,False,False,True
1,21,2019,1,0,4,2,0,1,1,1,90,0,0,1,2,0,1,0,19.400,0,18.550,30000,143.400,12,8,-4,False,True,False,False,True
1,22,2018,1,1,2,1,1,1,1,1,90,0,0,0,2,1,1,0,20.000,0,19.450,30000,116.900,10,8,-2,False,True,False,False,True
1,21,2018,1,1,2,2,0,0,1,3,90,0,0,1,2,1,1,0,18.200,0,17.100,18000,155.900,12,8,-4,False,True,False,False,True
1,25,2016,1,1,2,2,1,1,1,3,90,1,1,1,2,0,0,0,12.000,0,12.050,50000,134.000,14,13,-1,False,True,False,False,True
0,20,2020,0,0,2,1,0,1,0,3,90,0,0,0,2,1,1,1,13.350,0,13.350,25000,18.700,8,2,-6,True,False,False,False,True
0,22,2018,1,0,4,2,0,1,1,3,80,1,0,1,3,0,0,1,14.300,0,14.300,50000,23.400,8,2,-6,True,False,True,False,False
1,20,2020,1,0,1,1,1,1,1,2,80,0,0,0,1,1,1,1,13.150,0,15.350,25000,42.100,8,3,-5,False,True,False,False,True
0,21,2018,0,1,3,2,1,1,1,1,96,0,0,1,2,0,0,1,17.400,0,18.700,20000,135.600,10,8,-2,False,True,False,False,True
1,19,2020,1,1,1,1,0,1,1,4,99,0,0,0,1,0,0,0,18.750,0,18.750,30000,18.700,6,2,-4,False,True,False,False,True
1,21,2019,1,1,2,1,0,1,1,1,95,0,0,1,2,1,0,0,19.700,0,19.400,30000,140.300,12,8,-4,False,True,False,False,True
0,21,2019,1,1,2,1,0,1,0,5,100,0,0,1,1,0,0,0,0.000,0,0.000,40000,0.000,6,1,-5,False,True,False,False,True
0,20,2020,1,0,2,1,0,1,1,2,99,0,0,1,2,0,0,0,20.000,0,20.000,62488,20.300,6,1,-5,True,False,False,False,True
0,21,2018,1,0,2,2,0,1,1,2,80,0,0,1,1,0,0,1,17.500,0,18.150,90000,135.600,10,8,-2,False,True,False,False,False
1,19,2020,1,0,3,1,1,1,1,2,85,0,0,0,1,0,0,0,9.550,0,8.750,300000,9.400,6,2,-4,True,False,False,False,True
1,20,2021,1,1,2,2,0,1,1,1,90,0,0,0,1,0,0,0,19.250,0,19.250,30000,17.100,6,2,-4,True,False,False,False,True
1,22,2019,0,1,1,1,0,1,1,2,95,0,0,1,2,1,1,0,9.850,0,13.850,40000,132.500,10,8,-2,True,False,False,False,True
1,20,2020,1,1,2,1,0,1,1,2,98,0,0,1,3,0,0,0,17.550,0,17.550,40000,17.100,6,2,-4,False,True,False,False,True
1,21,2019,0,0,3,2,0,1,1,2,95,0,0,1,2,0,1,0,19.250,0,19.250,20000,17.100,6,2,-4,True,False,False,False,True
0,20,2020,1,1,3,3,0,1,1,5,90,0,0,1,2,0,0,0,20.000,0,20.000,50000,17.100,6,2,-4,True,False,False,False,True
1,19,2020,0,0,4,2,0,1,1,1,90,0,0,1,1,0,1,0,16.050,0,16.050,40000,17.100,6,2,-4,True,False,False,False,True
0,22,2019,1,0,3,2,0,1,1,2,95,0,0,1,2,1,0,0,15.750,0,18.250,50000,130.900,10,8,-2,False,True,False,False,True
1,21,2020,1,0,4,3,0,1,1,1,80,1,1,1,1,1,1,1,15.500,0,15.500,20000,21.800,6,2,-4,True,False,False,True,False
1,23,2016,1,0,1,1,0,1,1,2,90,0,0,1,3,0,1,0,16.100,0,17.350,13500,148.100,12,10,-2,False,True,False,False,True
0,22,2019,1,1,3,2,0,1,1,4,70,0,0,0,2,0,0,0,17.600,0,18.850,25000,35.800,8,3,-5,False,True,False,False,True
0,20,2020,1,0,2,2,0,1,1,2,85,0,0,1,1,0,0,0,16.200,0,16.600,80000,35.800,8,3,-5,False,True,False,False,True
1,23,2017,0,1,10,3,0,1,1,2,90,0,0,0,4,1,1,1,19.700,1,19.750,25000,196.400,12,11,-1,False,True,False,False,True
0,22,2018,0,0,4,1,1,1,1,7,80,0,0,0,1,1,0,0,12.500,0,14.250,70000,140.300,10,8,-2,False,True,False,False,True
0,21,2018,0,1,3,1,0,1,1,3,88,0,0,0,5,0,1,1,13.250,0,14.250,35000,109.100,10,8,-2,True,False,False,False,True
1,20,2020,1,1,1,4,1,1,0,6,80,0,0,0,1,0,0,0,14.550,0,14.550,25000,17.100,8,2,-6,False,True,False,False,True
1,26,2014,0,1,5,4,0,1,1,1,100,1,1,1,1,0,1,0,16.100,0,14.150,25000,160.500,20,22,2,False,True,False,False,True
1,21,2019,1,1,1,1,0,1,1,1,100,0,0,0,1,1,0,0,18.350,0,17.400,62488,116.900,10,7,-3,True,False,False,False,True
0,21,2019,1,0,1,2,0,1,1,2,99,0,0,0,2,0,1,0,20.000,0,20.000,30000,18.700,6,2,-4,False,True,False,False,True
1,21,2020,1,1,3,1,0,1,1,5,95,0,0,1,1,1,0,0,19.600,0,19.600,35000,18.700,6,2,-4,True,False,False,False,True
1,23,2018,0,0,6,2,1,1,1,6,90,0,0,1,5,0,1,0,15.100,0,15.250,40000,191.700,12,11,-1,False,False,False,False,True
0,21,2019,0,1,13,2,1,1,1,1,100,0,0,0,2,0,0,0,18.850,0,18.450,5000,137.200,10,8,-2,False,False,False,False,True
1,21,2020,0,1,2,1,0,1,1,3,96,0,0,1,1,1,0,0,19.450,0,18.500,90000,54.600,8,4,-4,False,True,False,False,True
0,25,2013,0,1,4,3,0,1,1,1,90,1,0,1,2,0,0,0,15.300,0,14.300,40000,218.200,22,15,-7,False,True,True,False,False
1,21,2019,0,1,1,2,1,1,1,4,57,1,0,0,3,1,0,1,18.300,0,15.050,45000,120.000,12,8,-4,False,True,False,False,True
0,22,2018,1,1,3,1,0,1,1,3,100,1,0,1,4,0,1,0,10.750,0,12.700,25000,109.100,10,8,-2,True,False,False,False,True
1,24,2017,1,1,1,1,1,1,1,1,85,0,0,0,2,0,0,0,16.950,0,16.450,40000,140.300,16,9,-7,False,True,False,False,True
0,22,2018,0,0,2,1,0,1,1,2,95,0,0,1,1,0,0,0,18.900,0,17.700,60000,194.800,12,11,-1,False,True,False,False,True
1,25,2016,0,1,6,3,1,1,1,4,90,0,0,1,4,1,0,0,17.550,0,17.550,100000,222.900,16,16,0,False,True,False,False,True
1,22,2016,0,1,1,1,0,1,1,2,60,0,0,1,1,0,1,1,14.600,0,14.500,62488,90.400,10,7,-3,False,True,False,False,True
0,21,2019,0,1,5,2,0,1,1,3,90,1,0,1,2,1,1,0,10.650,0,12.250,40000,135.600,12,8,-4,False,False,False,False,False
1,22,2019,0,0,2,1,0,1,1,2,80,0,0,0,1,0,1,1,17.000,0,14.000,35000,124.700,10,7,-3,False,True,False,False,True
0,20,2020,1,1,3,2,0,1,1,2,98,0,0,1,1,1,0,0,0.000,0,0.000,30000,0.000,6,1,-5,False,True,False,False,True
0,21,2019,1,1,2,2,0,1,1,1,80,0,0,1,3,1,0,1,17.000,0,17.500,40000,135.600,10,8,-2,False,True,False,False,True
1,20,2020,0,1,1,1,0,1,1,1,100,0,0,1,1,1,0,0,12.950,0,15.050,40000,37.400,8,4,-4,True,False,False,False,True
0,21,2019,1,0,2,1,0,1,1,3,97,0,0,1,1,1,0,0,18.900,0,18.850,15000,135.600,10,8,-2,False,True,False,False,True
1,20,2020,1,1,2,1,1,1,1,10,95,0,0,0,2,0,0,0,8.750,0,8.750,30000,17.100,6,2,-4,True,False,False,False,True
1,22,2019,0,0,0,0,0,1,1,2,98,0,0,0,0,1,1,1,17.000,0,18.250,50000,116.900,10,7,-3,False,True,False,False,True
0,21,2021,1,0,7,2,0,1,1,3,99,1,1,1,1,0,1,0,7.600,0,8.200,60000,12.500,8,3,-5,True,False,False,False,True
0,22,2018,0,1,2,1,0,1,1,4,90,0,0,1,3,1,0,1,18.300,0,16.850,60000,191.700,12,11,-1,False,False,False,False,True
1,20,2019,0,0,1,3,0,1,1,2,90,1,0,0,3,1,1,0,17.500,0,15.600,25000,140.300,10,8,-2,False,True,False,False,True
0,23,2017,0,1,2,1,0,1,1,4,70,0,0,1,2,1,0,0,17.950,0,17.750,50000,191.700,12,11,-1,False,True,False,False,True
1,20,2019,1,0,4,2,0,1,1,3,100,0,0,1,3,0,1,0,15.150,0,15.150,7000,35.800,8,3,-5,True,False,False,False,True
1,23,2018,1,0,2,3,0,1,1,2,90,0,0,1,1,0,1,1,19.700,0,19.500,20000,141.800,10,8,-2,True,False,False,False,True
1,21,2020,1,1,3,2,0,1,1,2,95,0,0,1,3,1,0,0,20.000,0,20.000,40000,18.700,8,2,-6,False,True,False,False,True
0,22,2019,0,1,3,2,0,1,1,4,97,0,0,1,3,0,0,0,17.450,0,17.200,45000,124.700,10,7,-3,False,True,False,False,True
0,21,2019,1,1,1,3,1,1,1,1,90,0,0,1,1,1,0,1,15.000,0,15.500,30000,135.600,10,8,-2,False,True,False,False,True
1,24,2018,0,1,3,2,1,1,1,1,91,0,0,1,6,1,0,0,17.250,0,16.700,19000,182.400,12,11,-1,False,True,False,False,True
1,20,2019,0,0,2,1,0,1,1,4,90,0,0,0,2,0,0,1,17.900,0,17.500,50000,112.200,10,6,-4,False,True,False,False,True
0,21,2018,0,0,4,3,1,1,1,3,80,1,1,1,1,0,0,0,14.800,0,13.050,100000,149.600,12,11,-1,False,False,True,False,False
0,21,2019,1,0,2,1,0,1,1,2,90,0,0,1,1,1,1,0,16.900,0,17.650,40000,37.400,8,3,-5,False,True,False,False,True
0,20,2020,1,0,2,1,0,1,1,3,95,0,0,1,1,1,1,0,15.600,0,15.350,50000,37.400,8,3,-5,False,True,False,False,True
1,24,2017,0,0,3,1,1,1,1,2,98,1,0,1,2,0,1,0,14.300,0,14.400,30000,207.300,14,13,-1,True,False,True,False,False
0,20,2019,0,0,4,2,0,1,1,1,90,0,0,1,1,0,0,0,15.500,0,16.350,45000,137.200,12,10,-2,True,False,False,False,True
1,23,2020,1,1,1,2,0,1,1,1,95,0,0,0,2,0,0,0,19.600,0,19.600,20000,17.100,8,2,-6,False,True,False,False,True
1,24,2017,0,0,3,3,0,1,1,5,95,1,0,0,2,0,0,0,13.800,0,13.200,25000,212.000,14,14,0,False,False,False,True,False
0,22,2018,1,0,2,1,0,1,1,6,70,0,0,1,1,1,1,1,17.600,0,18.900,62488,174.600,12,10,-2,False,True,False,False,True
1,23,2017,1,0,3,2,0,0,1,1,90,0,0,0,3,1,1,0,20.000,0,19.500,25000,191.700,12,11,-1,False,True,False,True,False
1,23,2019,1,1,3,1,0,1,1,3,90,0,0,0,2,0,0,0,19.200,0,18.900,62488,140.300,10,8,-2,False,False,False,False,True
0,22,2018,0,1,1,1,0,1,1,6,86,0,0,0,2,0,0,0,17.200,0,17.300,300000,194.800,12,11,-1,False,True,False,False,True
1,21,2018,0,1,3,3,1,1,1,2,99,0,0,1,1,0,1,0,15.550,0,15.000,62488,163.700,12,10,-2,True,False,False,False,True
1,21,2020,1,1,4,1,0,1,1,2,100,0,0,1,1,1,1,0,14.900,0,14.900,30000,17.100,6,2,-4,True,False,False,False,True
1,20,2020,1,0,3,2,0,1,1,6,100,0,0,0,3,0,1,0,17.150,0,17.150,25000,18.700,6,2,-4,True,False,False,False,True
1,21,2020,1,0,9,3,0,1,1,3,90,0,0,1,2,1,1,0,19.900,0,19.900,40000,43.600,6,2,-4,False,False,False,False,True
0,26,2012,0,1,2,2,0,1,1,2,90,1,0,1,3,1,0,0,15.400,0,15.750,50000,138.700,24,9,-15,True,False,True,False,False
0,22,2017,0,0,2,2,1,1,1,2,100,0,0,1,5,1,0,1,15.500,0,15.800,20000,190.200,12,11,-1,False,True,False,False,True
1,19,2020,0,1,3,2,0,1,1,1,95,1,0,0,1,0,0,0,11.850,0,12.300,50000,48.300,8,4,-4,True,False,False,False,True
1,20,2018,1,0,4,2,0,1,1,2,85,0,0,0,2,1,1,0,0.000,0,0.000,30000,0.000,6,1,-5,False,True,False,False,True
1,21,2019,1,0,1,2,0,1,1,2,90,0,0,0,1,0,1,0,17.900,0,17.900,40000,18.700,6,2,-4,True,False,False,False,True
1,22,2019,1,1,4,2,0,1,1,3,100,0,1,1,4,1,1,1,16.800,1,17.350,80000,135.600,12,8,-4,False,False,False,False,True
0,18,2021,1,1,3,2,0,1,1,2,95,0,0,1,1,0,0,0,0.000,0,0.000,150000,0.000,6,1,-5,False,False,False,False,True
0,20,2021,1,0,2,2,1,1,1,1,95,0,0,1,2,0,0,0,0.000,0,0.000,45000,0.000,6,1,-5,False,True,False,False,True
1,19,2021,1,1,4,2,0,1,1,2,62,0,0,1,2,1,1,0,0.000,0,0.000,20000,0.000,6,1,-5,True,False,False,False,True
1,22,2020,0,1,3,3,0,1,1,3,90,1,0,1,2,1,1,1,14.500,0,10.950,60000,56.100,8,5,-3,False,True,False,False,True
1,20,2019,0,0,4,2,0,1,1,3,90,0,0,1,1,1,1,0,16.600,0,16.250,30000,18.700,6,2,-4,False,True,False,False,True
1,22,2019,0,0,6,2,0,1,1,2,0,1,0,1,1,0,1,0,16.500,0,15.750,36000,140.300,10,8,-2,False,True,False,False,True
1,23,2017,0,0,4,2,0,1,1,3,95,0,0,0,6,0,1,0,19.600,0,18.900,30000,191.700,12,10,-2,False,True,False,False,True
0,25,2013,0,0,1,1,1,1,1,12,80,1,1,1,4,0,0,1,14.000,1,12.500,20000,179.200,22,24,2,False,True,True,False,False
1,21,2020,1,0,3,2,1,1,0,3,98,1,0,1,2,1,1,0,16.650,0,14.500,20000,18.700,6,2,-4,False,True,False,False,True
1,22,2017,1,0,3,2,0,1,1,1,87,0,0,0,3,0,1,0,17.700,0,17.000,30000,135.600,10,8,-2,False,True,False,False,True
1,23,2018,1,1,5,6,0,1,1,2,98,0,0,0,2,0,1,0,18.300,0,19.050,38000,135.600,10,8,-2,False,True,False,False,True
1,24,2018,0,0,2,2,0,1,1,2,80,0,0,1,3,1,1,0,18.900,0,15.650,15000,193.300,12,11,-1,False,True,False,False,True
1,21,2019,0,0,5,4,0,1,1,3,99,0,0,1,1,1,0,1,19.100,0,19.050,15000,138.700,10,8,-2,False,True,False,False,True
0,23,2018,1,1,4,1,0,1,1,1,95,0,0,1,4,1,1,1,20.000,0,19.650,50000,183.900,12,11,-1,False,True,False,False,True
1,19,2020,1,0,4,2,0,1,1,1,80,0,0,1,2,1,1,1,17.700,0,17.700,20000,17.100,6,2,-4,True,False,False,False,True
